城市,日期,小时,AQI,空气质量等级,PM2.5
衡水,2026-01-17,23,36.0,优,25.0
衡水,2026-01-18,0,35.0,优,23.0
衡水,2026-01-18,4,34.0,优,18.0
衡水,2026-01-18,14,64.0,良,46.0
衡水,2026-01-18,13,54.0,良,38.0
衡水,2026-01-18,1,31.0,优,18.0
衡水,2026-01-18,11,53.0,良,36.0
衡水,2026-01-17,18,46.0,优,28.0
衡水,2026-01-18,2,36.0,优,19.0
衡水,2026-01-18,3,34.0,优,16.0
衡水,2026-01-17,22,40.0,优,28.0
衡水,2026-01-17,17,42.0,优,28.0
衡水,2026-01-18,6,30.0,优,18.0
衡水,2026-01-18,8,43.0,优,30.0
衡水,2026-01-17,21,51.0,良,29.0
衡水,2026-01-18,10,54.0,良,30.0
衡水,2026-01-18,7,40.0,优,28.0
衡水,2026-01-18,12,52.0,良,34.0
衡水,2026-01-18,9,47.0,优,28.0
石家庄,2026-01-17,16,50.0,优,33.0
石家庄,2026-01-17,19,63.0,良,38.0
石家庄,2026-01-17,20,62.0,良,44.0
石家庄,2026-01-18,5,51.0,良,33.0
石家庄,2026-01-17,23,57.0,良,39.0
石家庄,2026-01-18,4,52.0,良,32.0
石家庄,2026-01-18,1,52.0,良,35.0
石家庄,2026-01-18,14,58.0,良,41.0
石家庄,2026-01-18,0,54.0,良,32.0
石家庄,2026-01-18,11,55.0,良,39.0
石家庄,2026-01-17,18,55.0,良,28.0
石家庄,2026-01-18,2,49.0,优,32.0
石家庄,2026-01-18,3,51.0,良,33.0
石家庄,2026-01-17,22,60.0,良,43.0
石家庄,2026-01-17,17,49.0,优,29.0
石家庄,2026-01-18,13,55.0,良,39.0
石家庄,2026-01-18,6,50.0,优,35.0
石家庄,2026-01-18,8,57.0,良,40.0
石家庄,2026-01-17,21,64.0,良,46.0
石家庄,2026-01-18,10,56.0,良,38.0
石家庄,2026-01-18,7,55.0,良,39.0
石家庄,2026-01-18,12,55.0,良,38.0
石家庄,2026-01-18,9,57.0,良,40.0
邢台,2026-01-17,16,58.0,良,41.0
邢台,2026-01-17,19,57.0,良,39.0
邢台,2026-01-17,20,58.0,良,41.0
邢台,2026-01-18,4,52.0,良,32.0
邢台,2026-01-18,5,52.0,良,36.0
邢台,2026-01-17,23,59.0,良,35.0
邢台,2026-01-18,14,55.0,良,39.0
邢台,2026-01-18,1,60.0,良,43.0
邢台,2026-01-18,0,61.0,良,37.0
邢台,2026-01-18,11,56.0,良,38.0
邢台,2026-01-17,18,58.0,良,38.0
邢台,2026-01-18,2,57.0,良,36.0
邢台,2026-01-18,3,56.0,良,33.0
邢台,2026-01-17,22,57.0,良,37.0
邢台,2026-01-18,13,60.0,良,43.0
邢台,2026-01-17,17,56.0,良,39.0
邢台,2026-01-18,6,51.0,良,31.0
邢台,2026-01-18,8,53.0,良,28.0
邢台,2026-01-17,21,57.0,良,38.0
邢台,2026-01-18,10,54.0,良,37.0
邢台,2026-01-18,7,48.0,优,27.0
邢台,2026-01-18,12,60.0,良,43.0
邢台,2026-01-18,9,54.0,良,32.0
唐山,2026-01-17,16,31.0,优,9.0
唐山,2026-01-17,19,27.0,优,15.0
唐山,2026-01-17,20,23.0,优,11.0
唐山,2026-01-18,5,34.0,优,19.0
唐山,2026-01-17,23,25.0,优,14.0
唐山,2026-01-18,4,39.0,优,21.0
唐山,2026-01-18,1,30.0,优,16.0
唐山,2026-01-18,14,38.0,优,23.0
唐山,2026-01-18,0,27.0,优,13.0
唐山,2026-01-18,11,35.0,优,18.0
唐山,2026-01-17,18,30.0,优,15.0
唐山,2026-01-18,2,34.0,优,20.0
唐山,2026-01-18,3,31.0,优,16.0
唐山,2026-01-17,22,22.0,优,11.0
唐山,2026-01-17,17,29.0,优,10.0
唐山,2026-01-18,13,42.0,优,20.0
唐山,2026-01-18,6,33.0,优,20.0
唐山,2026-01-18,8,39.0,优,23.0
唐山,2026-01-17,21,23.0,优,10.0
唐山,2026-01-18,10,40.0,优,26.0
唐山,2026-01-18,7,34.0,优,23.0
唐山,2026-01-18,12,41.0,优,19.0
唐山,2026-01-18,9,43.0,优,26.0
秦皇岛,2026-01-17,16,34.0,优,13.0
秦皇岛,2026-01-17,19,36.0,优,20.0
秦皇岛,2026-01-17,20,50.0,优,23.0
秦皇岛,2026-01-18,5,49.0,优,26.0
秦皇岛,2026-01-17,23,31.0,优,21.0
秦皇岛,2026-01-18,4,38.0,优,26.0
秦皇岛,2026-01-18,1,45.0,优,25.0
秦皇岛,2026-01-18,14,39.0,优,20.0
秦皇岛,2026-01-18,0,40.0,优,23.0
秦皇岛,2026-01-18,11,51.0,良,24.0
秦皇岛,2026-01-17,18,24.0,优,15.0
秦皇岛,2026-01-18,2,44.0,优,28.0
秦皇岛,2026-01-18,3,47.0,优,29.0
秦皇岛,2026-01-17,22,34.0,优,22.0
秦皇岛,2026-01-17,17,33.0,优,14.0
秦皇岛,2026-01-18,13,44.0,优,25.0
秦皇岛,2026-01-18,6,41.0,优,25.0
秦皇岛,2026-01-18,8,50.0,优,35.0
秦皇岛,2026-01-17,21,35.0,优,19.0
秦皇岛,2026-01-18,10,53.0,良,29.0
秦皇岛,2026-01-18,7,47.0,优,28.0
秦皇岛,2026-01-18,12,46.0,优,23.0
秦皇岛,2026-01-18,9,55.0,良,36.0
保定,2026-01-17,16,52.0,良,31.0
保定,2026-01-17,19,45.0,优,27.0
保定,2026-01-17,20,44.0,优,27.0
保定,2026-01-18,4,43.0,优,27.0
保定,2026-01-18,5,42.0,优,27.0
保定,2026-01-17,23,48.0,优,27.0
保定,2026-01-18,1,44.0,优,28.0
保定,2026-01-18,0,46.0,优,25.0
保定,2026-01-18,14,51.0,良,33.0
保定,2026-01-18,11,47.0,优,27.0
保定,2026-01-17,18,47.0,优,26.0
保定,2026-01-18,2,45.0,优,28.0
保定,2026-01-18,3,45.0,优,31.0
保定,2026-01-17,22,45.0,优,29.0
保定,2026-01-18,13,55.0,良,31.0
保定,2026-01-17,17,51.0,良,31.0
保定,2026-01-18,6,37.0,优,21.0
保定,2026-01-18,8,52.0,良,22.0
保定,2026-01-17,21,45.0,优,28.0
保定,2026-01-18,10,55.0,良,25.0
保定,2026-01-18,7,41.0,优,22.0
保定,2026-01-18,12,57.0,良,30.0
保定,2026-01-18,9,58.0,良,25.0
承德,2026-01-17,16,21.0,优,13.0
承德,2026-01-17,20,35.0,优,17.0
承德,2026-01-17,19,26.0,优,17.0
承德,2026-01-18,4,46.0,优,28.0
承德,2026-01-18,5,48.0,优,20.0
承德,2026-01-18,1,44.0,优,25.0
承德,2026-01-18,0,45.0,优,25.0
承德,2026-01-18,14,42.0,优,28.0
承德,2026-01-17,23,48.0,优,30.0
承德,2026-01-17,18,30.0,优,13.0
承德,2026-01-18,11,46.0,优,19.0
承德,2026-01-18,8,54.0,良,29.0
承德,2026-01-18,13,39.0,优,14.0
承德,2026-01-18,2,44.0,优,22.0
承德,2026-01-18,3,47.0,优,30.0
承德,2026-01-17,22,42.0,优,23.0
承德,2026-01-17,21,44.0,优,22.0
承德,2026-01-17,17,29.0,优,14.0
承德,2026-01-18,6,53.0,良,33.0
承德,2026-01-18,10,53.0,良,31.0
承德,2026-01-18,7,51.0,良,28.0
承德,2026-01-18,12,35.0,优,15.0
承德,2026-01-18,9,55.0,良,34.0
沧州,2026-01-17,16,35.0,优,21.0
沧州,2026-01-17,20,33.0,优,20.0
沧州,2026-01-17,19,36.0,优,22.0
沧州,2026-01-18,4,29.0,优,15.0
沧州,2026-01-18,5,28.0,优,19.0
沧州,2026-01-18,1,29.0,优,20.0
沧州,2026-01-18,0,26.0,优,12.0
沧州,2026-01-18,14,50.0,优,27.0
沧州,2026-01-17,23,30.0,优,16.0
沧州,2026-01-17,18,38.0,优,20.0
沧州,2026-01-18,11,46.0,优,28.0
沧州,2026-01-18,8,40.0,优,22.0
沧州,2026-01-18,13,46.0,优,30.0
沧州,2026-01-18,2,32.0,优,18.0
沧州,2026-01-18,3,30.0,优,17.0
沧州,2026-01-17,22,31.0,优,17.0
沧州,2026-01-17,21,31.0,优,18.0
沧州,2026-01-17,17,38.0,优,22.0
沧州,2026-01-18,6,36.0,优,21.0
沧州,2026-01-18,10,50.0,优,27.0
沧州,2026-01-18,7,37.0,优,25.0
沧州,2026-01-18,12,46.0,优,30.0
沧州,2026-01-18,9,40.0,优,22.0
廊坊,2026-01-17,16,53.0,良,12.0
廊坊,2026-01-17,20,32.0,优,13.0
廊坊,2026-01-17,19,34.0,优,12.0
廊坊,2026-01-18,4,29.0,优,16.0
廊坊,2026-01-18,5,43.0,优,19.0
廊坊,2026-01-18,0,28.0,优,12.0
廊坊,2026-01-18,14,51.0,良,26.0
廊坊,2026-01-17,23,32.0,优,17.0
廊坊,2026-01-18,1,24.0,优,14.0
廊坊,2026-01-17,18,45.0,优,12.0
廊坊,2026-01-18,11,52.0,良,28.0
廊坊,2026-01-18,8,50.0,优,23.0
廊坊,2026-01-18,13,50.0,优,27.0
廊坊,2026-01-18,2,28.0,优,11.0
廊坊,2026-01-18,3,28.0,优,11.0
廊坊,2026-01-17,22,40.0,优,17.0
廊坊,2026-01-17,21,37.0,优,19.0
廊坊,2026-01-17,17,56.0,良,13.0
廊坊,2026-01-18,6,51.0,良,22.0
廊坊,2026-01-18,10,49.0,优,26.0
廊坊,2026-01-18,7,46.0,优,24.0
廊坊,2026-01-18,12,52.0,良,27.0
廊坊,2026-01-18,9,44.0,优,22.0
北京,2026-01-19,8,19.0,优,4.0
北京,2026-01-19,11,18.0,优,6.0
北京,2026-01-19,7,20.0,优,4.0
北京,2026-01-19,10,18.0,优,6.0
北京,2026-01-18,16,46.0,优,32.0
北京,2026-01-18,17,45.0,优,31.0
北京,2026-01-19,6,20.0,优,4.0
北京,2026-01-19,9,18.0,优,5.0
北京,2026-01-18,20,30.0,优,21.0
北京,2026-01-19,12,18.0,优,6.0
北京,2026-01-19,14,19.0,优,6.0
北京,2026-01-18,18,46.0,优,32.0
北京,2026-01-19,13,19.0,优,6.0
北京,2026-01-18,19,43.0,优,30.0
北京,2026-01-19,1,20.0,优,5.0
北京,2026-01-18,22,20.0,优,6.0
北京,2026-01-18,23,21.0,优,5.0
北京,2026-01-19,0,20.0,优,5.0
北京,2026-01-19,4,20.0,优,5.0
北京,2026-01-19,2,20.0,优,6.0
北京,2026-01-19,5,20.0,优,5.0
北京,2026-01-18,21,19.0,优,9.0
北京,2026-01-19,3,20.0,优,5.0
天津,2026-01-19,8,19.0,优,6.0
天津,2026-01-19,11,33.0,优,7.0
天津,2026-01-19,7,19.0,优,5.0
天津,2026-01-19,10,29.0,优,6.0
天津,2026-01-18,16,54.0,良,27.0
天津,2026-01-18,17,54.0,良,27.0
天津,2026-01-19,6,20.0,优,5.0
天津,2026-01-19,9,23.0,优,6.0
天津,2026-01-18,20,59.0,良,32.0
天津,2026-01-19,12,35.0,优,6.0
天津,2026-01-19,14,30.0,优,6.0
天津,2026-01-18,18,56.0,良,29.0
天津,2026-01-19,13,33.0,优,7.0
天津,2026-01-18,19,58.0,良,31.0
天津,2026-01-19,1,33.0,优,13.0
天津,2026-01-18,22,61.0,良,33.0
天津,2026-01-18,23,60.0,良,32.0
天津,2026-01-19,0,52.0,良,25.0
天津,2026-01-19,4,20.0,优,9.0
天津,2026-01-19,2,25.0,优,10.0
天津,2026-01-19,5,20.0,优,5.0
天津,2026-01-18,21,60.0,良,33.0
天津,2026-01-19,3,22.0,优,9.0
邯郸,2026-01-19,8,70.0,良,51.0
邯郸,2026-01-19,11,34.0,优,22.0
邯郸,2026-01-19,7,67.0,良,48.0
邯郸,2026-01-19,10,58.0,良,41.0
邯郸,2026-01-18,16,60.0,良,43.0
邯郸,2026-01-18,17,62.0,良,44.0
邯郸,2026-01-19,9,67.0,良,48.0
邯郸,2026-01-19,6,63.0,良,45.0
邯郸,2026-01-18,20,77.0,良,56.0
邯郸,2026-01-19,12,27.0,优,16.0
邯郸,2026-01-19,14,22.0,优,12.0
邯郸,2026-01-18,18,63.0,良,45.0
邯郸,2026-01-19,13,21.0,优,11.0
邯郸,2026-01-18,19,73.0,良,53.0
邯郸,2026-01-18,22,82.0,良,60.0
邯郸,2026-01-19,1,79.0,良,58.0
邯郸,2026-01-18,23,83.0,良,61.0
邯郸,2026-01-19,0,80.0,良,59.0
邯郸,2026-01-19,4,69.0,良,50.0
邯郸,2026-01-19,2,75.0,良,55.0
邯郸,2026-01-18,21,85.0,良,63.0
邯郸,2026-01-19,5,64.0,良,46.0
邯郸,2026-01-19,3,75.0,良,55.0
衡水,2026-01-19,8,27.0,优,12.0
衡水,2026-01-19,11,31.0,优,10.0
衡水,2026-01-19,7,34.0,优,14.0
衡水,2026-01-18,16,68.0,良,49.0
衡水,2026-01-19,10,35.0,优,8.0
衡水,2026-01-19,9,37.0,优,9.0
衡水,2026-01-18,17,67.0,良,48.0
衡水,2026-01-19,6,38.0,优,25.0
衡水,2026-01-18,20,51.0,良,32.0
衡水,2026-01-19,12,28.0,优,8.0
衡水,2026-01-19,14,26.0,优,8.0
衡水,2026-01-18,18,70.0,良,51.0
衡水,2026-01-19,13,26.0,优,11.0
衡水,2026-01-18,19,62.0,良,44.0
衡水,2026-01-18,22,50.0,优,32.0
衡水,2026-01-19,1,57.0,良,40.0
衡水,2026-01-18,23,48.0,优,30.0
衡水,2026-01-19,0,52.0,良,36.0
衡水,2026-01-19,4,55.0,良,38.0
衡水,2026-01-19,2,58.0,良,41.0
衡水,2026-01-18,21,53.0,良,32.0
衡水,2026-01-19,5,54.0,良,38.0
衡水,2026-01-19,3,57.0,良,38.0
石家庄,2026-01-19,8,55.0,良,34.0
石家庄,2026-01-19,11,46.0,优,19.0
石家庄,2026-01-19,7,57.0,良,40.0
石家庄,2026-01-19,10,50.0,优,21.0
石家庄,2026-01-18,16,60.0,良,43.0
石家庄,2026-01-18,17,62.0,良,44.0
石家庄,2026-01-19,6,63.0,良,45.0
石家庄,2026-01-19,9,50.0,优,28.0
石家庄,2026-01-18,20,65.0,良,47.0
石家庄,2026-01-19,12,44.0,优,19.0
石家庄,2026-01-19,14,46.0,优,22.0
石家庄,2026-01-18,18,64.0,良,46.0
石家庄,2026-01-19,13,40.0,优,21.0
石家庄,2026-01-18,19,68.0,良,49.0
石家庄,2026-01-19,1,63.0,良,45.0
石家庄,2026-01-18,22,67.0,良,48.0
石家庄,2026-01-18,23,65.0,良,47.0
石家庄,2026-01-19,0,67.0,良,48.0
石家庄,2026-01-19,4,62.0,良,44.0
石家庄,2026-01-19,2,64.0,良,46.0
石家庄,2026-01-19,5,58.0,良,41.0
石家庄,2026-01-18,21,68.0,良,49.0
石家庄,2026-01-19,3,63.0,良,45.0
邢台,2026-01-19,8,63.0,良,45.0
邢台,2026-01-19,11,38.0,优,16.0
邢台,2026-01-19,7,62.0,良,44.0
邢台,2026-01-18,16,55.0,良,37.0
邢台,2026-01-18,17,57.0,良,40.0
邢台,2026-01-19,10,43.0,优,14.0
邢台,2026-01-19,9,57.0,良,31.0
邢台,2026-01-19,6,57.0,良,40.0
邢台,2026-01-18,20,70.0,良,51.0
邢台,2026-01-19,12,32.0,优,9.0
邢台,2026-01-19,14,26.0,优,6.0
邢台,2026-01-18,18,59.0,良,42.0
邢台,2026-01-19,13,22.0,优,6.0
邢台,2026-01-18,19,62.0,良,44.0
邢台,2026-01-18,22,70.0,良,51.0
邢台,2026-01-19,1,65.0,良,47.0
邢台,2026-01-18,23,72.0,良,52.0
邢台,2026-01-19,0,68.0,良,49.0
邢台,2026-01-19,4,62.0,良,44.0
邢台,2026-01-19,2,64.0,良,46.0
邢台,2026-01-18,21,73.0,良,53.0
邢台,2026-01-19,5,57.0,良,40.0
邢台,2026-01-19,3,59.0,良,42.0
唐山,2026-01-19,8,20.0,优,9.0
唐山,2026-01-19,11,30.0,优,6.0
唐山,2026-01-19,7,17.0,优,7.0
唐山,2026-01-19,10,31.0,优,8.0
唐山,2026-01-18,16,45.0,优,26.0
唐山,2026-01-18,17,46.0,优,27.0
唐山,2026-01-19,6,17.0,优,7.0
唐山,2026-01-19,9,23.0,优,8.0
唐山,2026-01-18,20,64.0,良,44.0
唐山,2026-01-19,12,28.0,优,5.0
唐山,2026-01-19,14,20.0,优,4.0
唐山,2026-01-18,18,54.0,良,30.0
唐山,2026-01-19,13,20.0,优,5.0
唐山,2026-01-18,19,61.0,良,40.0
唐山,2026-01-18,22,64.0,良,44.0
唐山,2026-01-19,1,63.0,良,42.0
唐山,2026-01-18,23,69.0,良,46.0
唐山,2026-01-19,0,65.0,良,41.0
唐山,2026-01-19,4,25.0,优,8.0
唐山,2026-01-19,2,53.0,良,30.0
唐山,2026-01-18,21,63.0,良,42.0
唐山,2026-01-19,5,18.0,优,6.0
唐山,2026-01-19,3,35.0,优,15.0
秦皇岛,2026-01-19,8,25.0,优,14.0
秦皇岛,2026-01-19,11,21.0,优,8.0
秦皇岛,2026-01-19,7,26.0,优,18.0
秦皇岛,2026-01-19,10,22.0,优,8.0
秦皇岛,2026-01-18,16,43.0,优,22.0
秦皇岛,2026-01-18,17,42.0,优,23.0
秦皇岛,2026-01-19,6,25.0,优,17.0
秦皇岛,2026-01-19,9,23.0,优,11.0
秦皇岛,2026-01-18,20,53.0,良,28.0
秦皇岛,2026-01-19,12,39.0,优,7.0
秦皇岛,2026-01-19,14,21.0,优,11.0
秦皇岛,2026-01-18,18,47.0,优,27.0
秦皇岛,2026-01-19,13,22.0,优,8.0
秦皇岛,2026-01-18,19,52.0,良,27.0
秦皇岛,2026-01-18,22,49.0,优,30.0
秦皇岛,2026-01-19,1,39.0,优,27.0
秦皇岛,2026-01-18,23,43.0,优,28.0
秦皇岛,2026-01-19,0,40.0,优,26.0
秦皇岛,2026-01-19,4,27.0,优,17.0
秦皇岛,2026-01-19,2,39.0,优,26.0
秦皇岛,2026-01-18,21,50.0,优,32.0
秦皇岛,2026-01-19,5,30.0,优,18.0
秦皇岛,2026-01-19,3,35.0,优,22.0
保定,2026-01-19,8,31.0,优,10.0
保定,2026-01-19,11,32.0,优,8.0
保定,2026-01-19,7,30.0,优,10.0
保定,2026-01-18,16,51.0,良,32.0
保定,2026-01-18,17,50.0,优,35.0
保定,2026-01-19,10,32.0,优,8.0
保定,2026-01-19,9,33.0,优,11.0
保定,2026-01-19,6,28.0,优,11.0
保定,2026-01-18,20,55.0,良,39.0
保定,2026-01-19,12,30.0,优,9.0
保定,2026-01-19,14,28.0,优,10.0
保定,2026-01-18,18,51.0,良,35.0
保定,2026-01-19,13,28.0,优,8.0
保定,2026-01-18,19,54.0,良,38.0
保定,2026-01-18,22,55.0,良,39.0
保定,2026-01-19,1,57.0,良,40.0
保定,2026-01-18,23,58.0,良,41.0
保定,2026-01-19,0,59.0,良,42.0
保定,2026-01-19,4,30.0,优,13.0
保定,2026-01-19,2,47.0,优,28.0
保定,2026-01-18,21,57.0,良,40.0
保定,2026-01-19,5,27.0,优,10.0
保定,2026-01-19,3,37.0,优,16.0
承德,2026-01-19,8,36.0,优,12.0
承德,2026-01-19,11,22.0,优,4.0
承德,2026-01-19,7,33.0,优,8.0
承德,2026-01-18,16,53.0,良,28.0
承德,2026-01-18,17,52.0,良,30.0
承德,2026-01-19,10,32.0,优,22.0
承德,2026-01-19,9,25.0,优,4.0
承德,2026-01-19,6,38.0,优,12.0
承德,2026-01-18,20,33.0,优,10.0
承德,2026-01-19,12,21.0,优,4.0
承德,2026-01-19,14,20.0,优,4.0
承德,2026-01-18,18,45.0,优,16.0
承德,2026-01-19,13,26.0,优,2.0
承德,2026-01-18,19,43.0,优,11.0
承德,2026-01-18,22,32.0,优,8.0
承德,2026-01-19,1,23.0,优,7.0
承德,2026-01-18,23,22.0,优,6.0
承德,2026-01-19,0,21.0,优,4.0
承德,2026-01-19,4,51.0,良,4.0
承德,2026-01-19,2,24.0,优,5.0
承德,2026-01-18,21,42.0,优,11.0
承德,2026-01-19,5,72.0,良,13.0
承德,2026-01-19,3,50.0,优,4.0
沧州,2026-01-19,8,26.0,优,14.0
沧州,2026-01-19,11,37.0,优,12.0
沧州,2026-01-19,7,28.0,优,16.0
沧州,2026-01-18,16,52.0,良,27.0
沧州,2026-01-19,10,37.0,优,11.0
沧州,2026-01-19,9,28.0,优,14.0
沧州,2026-01-18,17,54.0,良,24.0
沧州,2026-01-19,6,36.0,优,12.0
沧州,2026-01-18,20,51.0,良,29.0
沧州,2026-01-19,12,40.0,优,15.0
沧州,2026-01-19,14,43.0,优,10.0
沧州,2026-01-18,18,53.0,良,28.0
沧州,2026-01-19,13,43.0,优,10.0
沧州,2026-01-18,19,51.0,良,28.0
沧州,2026-01-18,22,52.0,良,30.0
沧州,2026-01-19,1,54.0,良,32.0
沧州,2026-01-18,23,52.0,良,32.0
沧州,2026-01-19,0,52.0,良,33.0
沧州,2026-01-19,4,40.0,优,16.0
沧州,2026-01-19,2,54.0,良,33.0
沧州,2026-01-18,21,51.0,良,27.0
沧州,2026-01-19,5,30.0,优,12.0
沧州,2026-01-19,3,53.0,良,26.0
廊坊,2026-01-19,8,19.0,优,4.0
廊坊,2026-01-19,11,38.0,优,5.0
廊坊,2026-01-19,7,20.0,优,5.0
廊坊,2026-01-18,16,51.0,良,28.0
廊坊,2026-01-19,10,40.0,优,6.0
廊坊,2026-01-19,9,30.0,优,6.0
廊坊,2026-01-18,17,52.0,良,32.0
廊坊,2026-01-19,6,20.0,优,4.0
廊坊,2026-01-18,20,59.0,良,40.0
廊坊,2026-01-19,12,30.0,优,6.0
廊坊,2026-01-19,14,26.0,优,6.0
廊坊,2026-01-18,18,57.0,良,37.0
廊坊,2026-01-19,13,27.0,优,5.0
廊坊,2026-01-18,19,59.0,良,41.0
廊坊,2026-01-18,22,59.0,良,25.0
廊坊,2026-01-19,1,26.0,优,4.0
廊坊,2026-01-18,23,40.0,优,4.0
廊坊,2026-01-19,0,28.0,优,4.0
廊坊,2026-01-19,4,22.0,优,6.0
廊坊,2026-01-19,2,28.0,优,5.0
廊坊,2026-01-18,21,57.0,良,40.0
廊坊,2026-01-19,5,23.0,优,5.0
廊坊,2026-01-19,3,20.0,优,4.0
